datetime,Solar Generation,irradiance,sun_height_angle,air_temperature
2022-01-19 10:00:00,6177.0,921.21,21.58,3.76
2022-01-19 11:00:00,8008.0,944.75,26.77,6.75
2022-01-19 12:00:00,8764.0,922.82,29.14,8.74
2022-01-19 13:00:00,9078.0,987.02,28.35,9.92
2022-01-19 14:00:00,9167.0,978.39,24.53,10.47
2022-01-19 15:00:00,9060.0,897.06,18.16,10.5
2022-01-19 16:00:00,7569.0,718.05,9.89,9.89
2022-01-19 17:00:00,3382.0,709.695625,9.600625,8.36
2022-01-19 18:00:00,464.0,701.34125,9.311250000000001,7.46
2022-01-19 19:00:00,74.0,692.9868749999999,9.021875,6.46
2022-01-19 20:00:00,53.0,684.6324999999999,8.7325,3.7
2022-01-19 21:00:00,53.0,676.2781249999999,8.443125,0.98
2022-01-19 22:00:00,53.0,667.9237499999999,8.15375,-0.61
2022-01-19 23:00:00,52.0,667.9237499999999,8.15375,-1.2
2022-01-20 00:00:00,52.0,667.9237499999999,8.15375,-1.26
2022-01-20 01:00:00,35.0,667.9237499999999,8.15375,-1.42
2022-01-20 02:00:00,28.0,667.9237499999999,8.15375,-1.63
2022-01-20 03:00:00,15.0,667.9237499999999,8.15375,-1.89
2022-01-20 04:00:00,15.0,667.9237499999999,8.15375,-2.12
2022-01-20 05:00:00,15.0,667.9237499999999,8.15375,-2.23
2022-01-20 06:00:00,19.0,667.9237499999999,8.15375,-2.17
2022-01-20 07:00:00,35.0,667.9237499999999,8.15375,-2.23
2022-01-20 08:00:00,133.0,584.38,5.26,-2.16
2022-01-20 09:00:00,2420.0,841.47,14.3,0.43
2022-01-20 10:00:00,6348.0,933.31,21.74,4.32
2022-01-20 11:00:00,8241.0,948.06,26.96,6.8
2022-01-20 12:00:00,8986.0,898.08,29.35,8.68
2022-01-20 13:00:00,9046.0,977.91,28.58,10.08
2022-01-20 14:00:00,9094.0,951.72,24.75,10.87
2022-01-20 15:00:00,8782.0,891.36,18.38,11.14
2022-01-20 16:00:00,7383.0,739.91,10.1,10.67
2022-01-20 17:00:00,3457.0,731.516875,9.804375,8.86
2022-01-20 18:00:00,537.0,723.12375,9.50875,6.42
2022-01-20 19:00:00,84.0,714.7306249999999,9.213125,5.43
2022-01-20 20:00:00,55.0,706.3375,8.9175,4.13
2022-01-20 21:00:00,28.0,697.9443749999999,8.621875,2.98
2022-01-20 22:00:00,24.0,689.55125,8.32625,2.1
2022-01-20 23:00:00,24.0,689.55125,8.32625,1.16
2022-01-21 00:00:00,23.0,689.55125,8.32625,0.55
2022-01-21 01:00:00,24.0,689.55125,8.32625,-0.08
2022-01-21 02:00:00,24.0,689.55125,8.32625,-0.9
2022-01-21 03:00:00,23.0,689.55125,8.32625,-1.14
2022-01-21 04:00:00,23.0,689.55125,8.32625,-1.45
2022-01-21 05:00:00,23.0,689.55125,8.32625,-1.66
2022-01-21 06:00:00,23.0,689.55125,8.32625,-1.55
2022-01-21 07:00:00,23.0,689.55125,8.32625,-1.16
2022-01-21 08:00:00,178.0,605.62,5.37,-1.38
2022-01-21 09:00:00,2777.0,853.91,14.44,0.64
2022-01-21 10:00:00,6658.0,924.92,21.9,3.57
2022-01-21 11:00:00,8382.0,959.22,27.15,5.4
2022-01-21 12:00:00,8997.0,917.83,29.56,6.5
2022-01-21 13:00:00,8951.0,989.78,28.8,7.49
2022-01-21 14:00:00,8804.0,962.95,24.98,8.14
2022-01-21 15:00:00,8775.0,891.34,18.61,8.42
2022-01-21 16:00:00,7477.0,715.57,10.31,8.18
2022-01-21 17:00:00,3439.0,708.42875,10.008750000000001,6.72
2022-01-21 18:00:00,491.0,701.2875,9.7075,4.73
2022-01-21 19:00:00,76.0,694.14625,9.40625,3.82
2022-01-21 20:00:00,29.0,687.005,9.105,2.78
2022-01-21 21:00:00,29.0,679.86375,8.80375,2.1
2022-01-21 22:00:00,29.0,672.7225,8.502500000000001,1.45
2022-01-21 23:00:00,22.0,672.7225,8.502500000000001,0.91
2022-01-22 00:00:00,13.0,672.7225,8.502500000000001,0.41
2022-01-22 01:00:00,14.0,672.7225,8.502500000000001,-0.14
2022-01-22 02:00:00,13.0,672.7225,8.502500000000001,-0.7
2022-01-22 03:00:00,13.0,672.7225,8.502500000000001,-0.95
2022-01-22 04:00:00,14.0,672.7225,8.502500000000001,-1.1
2022-01-22 05:00:00,14.0,672.7225,8.502500000000001,-1.19
2022-01-22 06:00:00,13.0,672.7225,8.502500000000001,-1.09
2022-01-22 07:00:00,13.0,672.7225,8.502500000000001,-1.08
2022-01-22 08:00:00,105.0,601.31,5.49,-0.14
2022-01-22 09:00:00,1929.0,825.49,14.58,1.61
2022-01-22 10:00:00,5068.0,939.56,22.07,3.08
2022-01-22 11:00:00,7826.0,808.57,27.35,4.18
2022-01-22 12:00:00,8084.0,912.12,29.78,5.25
2022-01-22 13:00:00,8010.0,993.24,29.04,6.26
2022-01-22 14:00:00,8010.0,987.34,25.22,7.02
2022-01-22 15:00:00,7975.0,909.55,18.83,7.59
2022-01-22 16:00:00,6835.0,745.34,10.53,7.52
2022-01-22 17:00:00,3241.0,700.55375,10.2225,6.59
2022-01-22 18:00:00,487.0,655.7675,9.915,4.63
2022-01-22 19:00:00,92.0,610.98125,9.6075,4.09
2022-01-22 20:00:00,53.0,566.195,9.299999999999999,2.49
2022-01-22 21:00:00,42.0,521.40875,8.9925,1.19
2022-01-22 22:00:00,30.0,476.62250000000006,8.684999999999999,0.38
2022-01-22 23:00:00,29.0,476.62250000000006,8.684999999999999,-0.14
2022-01-23 00:00:00,30.0,476.62250000000006,8.684999999999999,-0.5
2022-01-23 01:00:00,23.0,476.62250000000006,8.684999999999999,-0.72
2022-01-23 02:00:00,14.0,476.62250000000006,8.684999999999999,-0.94
2022-01-23 03:00:00,14.0,476.62250000000006,8.684999999999999,-1.08
2022-01-23 04:00:00,14.0,476.62250000000006,8.684999999999999,-1.21
2022-01-23 05:00:00,14.0,476.62250000000006,8.684999999999999,-1.23
2022-01-23 06:00:00,14.0,476.62250000000006,8.684999999999999,-1.26
2022-01-23 07:00:00,14.0,476.62250000000006,8.684999999999999,-0.75
2022-01-23 08:00:00,91.0,28.76,5.61,0.11
2022-01-23 09:00:00,1768.0,237.26,14.73,1.96
2022-01-23 10:00:00,4578.0,530.3,22.25,4.3
2022-01-23 11:00:00,6262.0,854.57,27.55,5.77
2022-01-23 12:00:00,6893.0,722.63,30.01,6.66
2022-01-23 13:00:00,7010.0,557.15,29.28,7.14
2022-01-23 14:00:00,6985.0,128.33,25.46,7.49
2022-01-23 15:00:00,6447.0,706.62,19.06,7.67
2022-01-23 16:00:00,4966.0,621.67,10.75,7.29
2022-01-23 17:00:00,2020.0,593.884375,10.436875,6.54
2022-01-23 18:00:00,161.0,566.09875,10.12375,5.25
2022-01-23 19:00:00,20.0,538.313125,9.810625,4.31
2022-01-23 20:00:00,18.0,510.5275,9.4975,2.95
2022-01-23 21:00:00,14.0,482.74187499999994,9.184375,2.03
2022-01-23 22:00:00,14.0,454.95624999999995,8.87125,1.64
2022-01-23 23:00:00,14.0,454.95624999999995,8.87125,1.0
2022-01-24 00:00:00,14.0,454.95624999999995,8.87125,0.92
2022-01-24 01:00:00,14.0,454.95624999999995,8.87125,0.32
2022-01-24 02:00:00,14.0,454.95624999999995,8.87125,0.13
2022-01-24 03:00:00,14.0,454.95624999999995,8.87125,0.03
2022-01-24 04:00:00,14.0,454.95624999999995,8.87125,-0.09
2022-01-24 05:00:00,14.0,454.95624999999995,8.87125,0.2
2022-01-24 06:00:00,14.0,454.95624999999995,8.87125,0.46
2022-01-24 07:00:00,12.0,454.95624999999995,8.87125,-0.33
2022-01-24 08:00:00,106.0,177.1,5.74,-0.59
2022-01-24 09:00:00,1712.0,100.75,14.88,1.68
2022-01-24 10:00:00,4303.0,160.39,22.43,3.97
2022-01-24 11:00:00,5752.0,315.45,27.76,5.27
2022-01-24 12:00:00,6426.0,217.12,30.25,6.41
2022-01-24 13:00:00,6781.0,371.4,29.52,7.17
2022-01-24 14:00:00,6558.0,151.04,25.7,7.73
2022-01-24 15:00:00,6219.0,201.82,19.3,8.02
2022-01-24 16:00:00,4977.0,212.48,10.97,8.1
2022-01-24 17:00:00,2177.0,208.45874999999998,10.651875,7.61
2022-01-24 18:00:00,172.0,204.4375,10.33375,6.2
2022-01-24 19:00:00,17.0,200.41625,10.015625,5.41
2022-01-24 20:00:00,15.0,196.39499999999998,9.6975,4.56
2022-01-24 21:00:00,15.0,192.37375,9.379375,3.51
2022-01-24 22:00:00,15.0,188.3525,9.061250000000001,2.69
2022-01-24 23:00:00,14.0,188.3525,9.061250000000001,2.21
2022-01-25 00:00:00,14.0,188.3525,9.061250000000001,1.32
2022-01-25 01:00:00,14.0,188.3525,9.061250000000001,0.66
2022-01-25 02:00:00,14.0,188.3525,9.061250000000001,0.27
2022-01-25 03:00:00,14.0,188.3525,9.061250000000001,0.09
2022-01-25 04:00:00,14.0,188.3525,9.061250000000001,0.24
2022-01-25 05:00:00,14.0,188.3525,9.061250000000001,0.79
2022-01-25 06:00:00,14.0,188.3525,9.061250000000001,0.82
2022-01-25 07:00:00,14.0,188.3525,9.061250000000001,0.19
2022-01-25 08:00:00,134.0,148.14,5.88,0.52
2022-01-25 09:00:00,1895.0,56.9,15.04,1.83
2022-01-25 10:00:00,4691.0,117.39,22.62,4.83
2022-01-25 11:00:00,6225.0,846.38,27.98,7.42
2022-01-25 12:00:00,7085.0,168.53,30.49,8.49
2022-01-25 13:00:00,6764.0,82.14,29.77,9.56
2022-01-25 14:00:00,6253.0,195.04,25.95,10.02
2022-01-25 15:00:00,5728.0,160.58,19.54,10.32
2022-01-25 16:00:00,4420.0,190.77,11.19,10.23
2022-01-25 17:00:00,1886.0,218.791875,10.866875,9.2
2022-01-25 18:00:00,226.0,246.81375,10.54375,7.09
2022-01-25 19:00:00,38.0,274.835625,10.220625,5.71
2022-01-25 20:00:00,35.0,302.8575,9.897499999999999,4.31
2022-01-25 21:00:00,34.0,330.879375,9.574375,3.25
2022-01-25 22:00:00,19.0,358.90125,9.251249999999999,2.59
2022-01-25 23:00:00,13.0,358.90125,9.251249999999999,1.99
2022-01-26 00:00:00,13.0,358.90125,9.251249999999999,1.28
2022-01-26 01:00:00,13.0,358.90125,9.251249999999999,0.9
2022-01-26 02:00:00,13.0,358.90125,9.251249999999999,0.29
2022-01-26 03:00:00,13.0,358.90125,9.251249999999999,-0.47
2022-01-26 04:00:00,13.0,358.90125,9.251249999999999,-0.75
2022-01-26 05:00:00,13.0,358.90125,9.251249999999999,-1.15
2022-01-26 06:00:00,13.0,358.90125,9.251249999999999,-0.76
2022-01-26 07:00:00,13.0,358.90125,9.251249999999999,-0.49
2022-01-26 08:00:00,96.0,639.12,6.02,-0.77
2022-01-26 09:00:00,1583.0,848.94,15.21,1.62
2022-01-26 10:00:00,3974.0,908.47,22.82,4.46
2022-01-26 11:00:00,5058.0,962.16,28.2,6.3
2022-01-26 12:00:00,5677.0,924.38,30.73,7.85
2022-01-26 13:00:00,5824.0,1003.26,30.03,9.08
2022-01-26 14:00:00,5823.0,979.84,26.2,10.05
2022-01-26 15:00:00,5018.0,893.63,19.78,10.57
2022-01-26 16:00:00,3526.0,722.27,11.42,10.54
2022-01-26 17:00:00,1361.0,1.83,1.72,9.43
2022-01-26 18:00:00,70.0,44.64266666666666,2.0166666666666666,7.72
2022-01-26 19:00:00,22.0,87.45533333333333,2.3133333333333335,6.8
2022-01-26 20:00:00,19.0,130.268,2.61,5.53
2022-01-26 21:00:00,19.0,173.08066666666667,2.9066666666666667,4.46
2022-01-26 22:00:00,15.0,215.89333333333332,3.203333333333333,3.25
2022-01-26 23:00:00,13.0,258.70599999999996,3.5,2.25
2022-01-27 00:00:00,13.0,258.70599999999996,3.5,1.53
2022-01-27 01:00:00,13.0,258.70599999999996,3.5,0.89
2022-01-27 02:00:00,13.0,258.70599999999996,3.5,0.32
2022-01-27 03:00:00,13.0,258.70599999999996,3.5,-0.18
2022-01-27 04:00:00,13.0,258.70599999999996,3.5,-0.62
2022-01-27 05:00:00,13.0,258.70599999999996,3.5,-0.9
2022-01-27 06:00:00,12.0,258.70599999999996,3.5,-1.16
2022-01-27 07:00:00,13.0,258.70599999999996,3.5,-1.15
2022-01-27 08:00:00,148.0,644.02,6.17,-1.04
2022-01-27 09:00:00,2159.0,850.62,15.38,1.56
2022-01-27 10:00:00,5278.0,958.97,23.02,5.51
2022-01-27 11:00:00,6615.0,981.45,28.43,8.16
2022-01-27 12:00:00,6976.0,924.3,30.98,10.34
2022-01-27 13:00:00,7158.0,1022.16,30.29,11.61
2022-01-27 14:00:00,7160.0,1009.51,26.46,12.24
2022-01-27 15:00:00,6862.0,926.96,20.02,12.44
2022-01-27 16:00:00,5551.0,783.36,11.65,12.15
2022-01-27 17:00:00,2465.0,3.06,1.93,10.56
2022-01-27 18:00:00,274.0,49.56333333333334,2.2226666666666666,8.0
2022-01-27 19:00:00,79.0,96.06666666666668,2.5153333333333334,6.49
2022-01-27 20:00:00,63.0,142.57000000000002,2.808,4.6
2022-01-27 21:00:00,61.0,189.07333333333335,3.100666666666667,3.28
2022-01-27 22:00:00,52.0,235.57666666666668,3.3933333333333335,2.17
2022-01-27 23:00:00,52.0,282.08000000000004,3.686,1.15
2022-01-28 00:00:00,65.0,282.08000000000004,3.686,0.28
2022-01-28 01:00:00,81.0,282.08000000000004,3.686,-0.36
2022-01-28 02:00:00,81.0,282.08000000000004,3.686,-0.71
2022-01-28 03:00:00,81.0,282.08000000000004,3.686,-1.01
2022-01-28 04:00:00,81.0,282.08000000000004,3.686,-1.26
2022-01-28 05:00:00,81.0,282.08000000000004,3.686,-1.48
2022-01-28 06:00:00,81.0,282.08000000000004,3.686,-1.64
2022-01-28 07:00:00,81.0,282.08000000000004,3.686,-2.01
2022-01-28 08:00:00,238.0,700.61,6.32,-1.91
2022-01-28 09:00:00,3011.0,906.25,15.56,0.95
2022-01-28 10:00:00,6942.0,968.72,23.22,5.46
2022-01-28 11:00:00,8806.0,988.35,28.67,8.33
2022-01-28 12:00:00,9517.0,926.91,31.24,10.47
2022-01-28 13:00:00,9576.0,1039.13,30.55,11.92
2022-01-28 14:00:00,9613.0,1026.89,26.72,12.69
2022-01-28 15:00:00,9404.0,957.91,20.27,12.92
2022-01-28 16:00:00,8151.0,837.02,11.88,12.49
2022-01-28 17:00:00,4119.0,4.29,2.15,10.99
2022-01-28 18:00:00,681.0,51.50666666666667,2.4386666666666668,8.02
2022-01-28 19:00:00,184.0,98.72333333333334,2.727333333333333,7.63
2022-01-28 20:00:00,141.0,145.94,3.016,5.54
2022-01-28 21:00:00,90.0,193.15666666666667,3.304666666666667,3.16
2022-01-28 22:00:00,57.0,240.37333333333333,3.5933333333333333,1.29
2022-01-28 23:00:00,36.0,287.59000000000003,3.8819999999999997,0.27
2022-01-29 00:00:00,36.0,287.59000000000003,3.8819999999999997,-0.33
2022-01-29 01:00:00,36.0,287.59000000000003,3.8819999999999997,-0.79
2022-01-29 02:00:00,36.0,287.59000000000003,3.8819999999999997,-1.04
2022-01-29 03:00:00,34.0,287.59000000000003,3.8819999999999997,-1.23
2022-01-29 04:00:00,34.0,287.59000000000003,3.8819999999999997,-1.37
2022-01-29 05:00:00,34.0,287.59000000000003,3.8819999999999997,-1.42
2022-01-29 06:00:00,34.0,287.59000000000003,3.8819999999999997,-1.6
2022-01-29 07:00:00,35.0,287.59000000000003,3.8819999999999997,-2.18
2022-01-29 08:00:00,303.0,712.54,6.48,-1.88
2022-01-29 09:00:00,3335.0,919.83,15.74,1.33
2022-01-29 10:00:00,7311.0,990.5,23.44,6.56
2022-01-29 11:00:00,9155.0,991.68,28.91,9.79
2022-01-29 12:00:00,9550.0,909.79,31.5,12.06
2022-01-29 13:00:00,9536.0,1041.52,30.82,13.51
2022-01-29 14:00:00,9512.0,1040.01,26.99,14.32
2022-01-29 15:00:00,9315.0,972.17,20.52,14.54
2022-01-29 16:00:00,7979.0,857.66,12.12,13.85
2022-01-29 17:00:00,3907.0,5.54,2.37,11.7
2022-01-29 18:00:00,486.0,51.27533333333334,2.6553333333333335,8.6
2022-01-29 19:00:00,98.0,97.0106666666667,2.940666666666667,7.19
2022-01-29 20:00:00,61.0,142.746,3.226,5.27
2022-01-29 21:00:00,58.0,188.48133333333337,3.5113333333333334,3.69
2022-01-29 22:00:00,47.0,234.2166666666667,3.796666666666667,2.52
2022-01-29 23:00:00,16.0,279.95200000000006,4.082,1.46
2022-01-30 00:00:00,17.0,279.95200000000006,4.082,0.8
2022-01-30 01:00:00,17.0,279.95200000000006,4.082,0.35
2022-01-30 02:00:00,17.0,279.95200000000006,4.082,0.09
2022-01-30 03:00:00,17.0,279.95200000000006,4.082,-0.21
2022-01-30 04:00:00,17.0,279.95200000000006,4.082,-0.63
2022-01-30 05:00:00,17.0,279.95200000000006,4.082,-0.92
2022-01-30 06:00:00,18.0,279.95200000000006,4.082,-0.92
2022-01-30 07:00:00,17.0,279.95200000000006,4.082,-1.62
2022-01-30 08:00:00,277.0,691.57,6.65,-1.41
2022-01-30 09:00:00,2846.0,881.94,15.93,1.98
2022-01-30 10:00:00,6233.0,974.15,23.66,6.25
2022-01-30 11:00:00,7780.0,1013.33,29.15,9.39
2022-01-30 12:00:00,8272.0,924.78,31.77,11.57
2022-01-30 13:00:00,8401.0,1055.05,31.1,13.06
2022-01-30 14:00:00,8338.0,1044.08,27.26,13.94
2022-01-30 15:00:00,7857.0,966.66,20.78,14.24
2022-01-30 16:00:00,6149.0,817.22,12.36,13.89
2022-01-30 17:00:00,2414.0,30.7,2.59,13.08
2022-01-30 18:00:00,176.0,75.83,2.872,12.11
2022-01-30 19:00:00,25.0,120.96,3.154,10.97
2022-01-30 20:00:00,16.0,166.08999999999997,3.436,8.78
2022-01-30 21:00:00,16.0,211.21999999999997,3.718,5.81
2022-01-30 22:00:00,16.0,256.34999999999997,4.0,3.03
2022-01-30 23:00:00,16.0,301.47999999999996,4.282,1.69
2022-01-31 00:00:00,17.0,301.47999999999996,4.282,1.34
2022-01-31 01:00:00,17.0,301.47999999999996,4.282,0.54
2022-01-31 02:00:00,17.0,301.47999999999996,4.282,-0.47
2022-01-31 03:00:00,17.0,301.47999999999996,4.282,-0.83
2022-01-31 04:00:00,17.0,301.47999999999996,4.282,-0.88
2022-01-31 05:00:00,17.0,301.47999999999996,4.282,-1.26
2022-01-31 06:00:00,16.0,301.47999999999996,4.282,-1.61
2022-01-31 07:00:00,17.0,301.47999999999996,4.282,-2.26
2022-01-31 08:00:00,192.0,707.65,6.82,-1.75
2022-01-31 09:00:00,2431.0,955.85,16.13,0.88
2022-01-31 10:00:00,5458.0,1070.64,23.88,5.25
2022-01-31 11:00:00,6826.0,1107.86,29.41,8.41
2022-01-31 12:00:00,7805.0,1043.54,32.04,10.9
2022-01-31 13:00:00,8571.0,1089.4,31.38,12.64
2022-01-31 14:00:00,8740.0,1075.82,27.53,13.85
2022-01-31 15:00:00,8574.0,993.02,21.04,14.29
2022-01-31 16:00:00,7267.0,880.23,12.6,13.87
2022-01-31 17:00:00,3680.0,30.35,2.82,11.95
2022-01-31 18:00:00,465.0,69.54599999999999,3.098,8.85
2022-01-31 19:00:00,48.0,108.74199999999999,3.376,8.0
2022-01-31 20:00:00,34.0,147.938,3.654,6.43
2022-01-31 21:00:00,25.0,187.134,3.9319999999999995,5.0
2022-01-31 22:00:00,19.0,226.32999999999998,4.21,3.71
2022-01-31 23:00:00,19.0,265.526,4.4879999999999995,2.67
2022-02-01 00:00:00,19.0,265.526,4.4879999999999995,2.04
2022-02-01 01:00:00,19.0,265.526,4.4879999999999995,1.56
2022-02-01 02:00:00,19.0,265.526,4.4879999999999995,1.2
2022-02-01 03:00:00,19.0,265.526,4.4879999999999995,1.17
2022-02-01 04:00:00,19.0,265.526,4.4879999999999995,1.31
2022-02-01 05:00:00,19.0,265.526,4.4879999999999995,1.41
2022-02-01 06:00:00,19.0,265.526,4.4879999999999995,1.45
2022-02-01 07:00:00,19.0,265.526,4.4879999999999995,2.26
2022-02-01 08:00:00,276.0,618.29,6.99,2.79
2022-02-01 09:00:00,3439.0,883.25,16.33,4.87
2022-02-01 10:00:00,7336.0,1012.02,24.11,7.99
2022-02-01 11:00:00,9238.0,1062.8,29.67,10.08
2022-02-01 12:00:00,9919.0,1019.78,32.32,11.88
2022-02-01 13:00:00,9966.0,1038.38,31.67,13.35
2022-02-01 14:00:00,9977.0,1013.31,27.81,14.47
2022-02-01 15:00:00,9784.0,924.29,21.3,15.01
2022-02-01 16:00:00,8662.0,792.88,12.84,14.89
2022-02-01 17:00:00,4939.0,28.73,3.04,13.59
2022-02-01 18:00:00,1134.0,73.33733333333333,3.3153333333333332,11.29
2022-02-01 19:00:00,337.0,117.94466666666668,3.5906666666666665,10.27
2022-02-01 20:00:00,246.0,162.552,3.866,8.48
2022-02-01 21:00:00,188.0,207.15933333333334,4.141333333333334,6.64
2022-02-01 22:00:00,118.0,251.76666666666665,4.416666666666667,5.61
2022-02-01 23:00:00,103.0,296.374,4.692,4.78
2022-02-02 00:00:00,37.0,296.374,4.692,4.1
2022-02-02 01:00:00,30.0,296.374,4.692,3.73
2022-02-02 02:00:00,30.0,296.374,4.692,3.45
2022-02-02 03:00:00,30.0,296.374,4.692,2.99
2022-02-02 04:00:00,30.0,296.374,4.692,2.82
2022-02-02 05:00:00,30.0,296.374,4.692,3.21
2022-02-02 06:00:00,29.0,296.374,4.692,2.85
2022-02-02 07:00:00,29.0,296.374,4.692,2.13
2022-02-02 08:00:00,386.0,697.84,7.17,2.03
2022-02-02 09:00:00,3826.0,931.3,16.54,4.67
2022-02-02 10:00:00,7946.0,1038.58,24.35,8.53
2022-02-02 11:00:00,9886.0,1043.635,28.475,11.72
2022-02-02 12:00:00,10253.0,1048.69,32.6,14.36
2022-02-02 13:00:00,10092.0,1075.94,31.95,16.45
2022-02-02 14:00:00,10160.0,1062.58,28.09,17.83
2022-02-02 15:00:00,10139.0,967.66,21.56,18.43
2022-02-02 16:00:00,9164.0,848.8,13.08,18.13
2022-02-02 17:00:00,5389.0,49.19,3.27,16.38
2022-02-02 18:00:00,1130.0,84.68733333333333,3.542666666666667,12.99
2022-02-02 19:00:00,372.0,120.18466666666666,3.8153333333333332,10.95
2022-02-02 20:00:00,278.0,155.68200000000002,4.088,11.54
2022-02-02 21:00:00,204.0,191.17933333333332,4.360666666666667,10.5
2022-02-02 22:00:00,160.0,226.67666666666668,4.633333333333333,9.43
2022-02-02 23:00:00,140.0,262.174,4.906,8.65
2022-02-03 00:00:00,141.0,262.174,4.906,7.93
2022-02-03 01:00:00,141.0,262.174,4.906,5.84
2022-02-03 02:00:00,141.0,262.174,4.906,4.44
2022-02-03 03:00:00,141.0,262.174,4.906,3.59
2022-02-03 04:00:00,141.0,262.174,4.906,2.93
2022-02-03 05:00:00,141.0,262.174,4.906,2.02
2022-02-03 06:00:00,141.0,262.174,4.906,1.54
2022-02-03 07:00:00,139.0,262.174,4.906,0.72
2022-02-03 08:00:00,449.0,581.65,7.36,1.13
2022-02-03 09:00:00,3233.0,895.39,16.75,4.42
2022-02-03 10:00:00,6178.0,1047.3,24.59,8.12
2022-02-03 11:00:00,7917.0,1038.63,30.2,11.19
2022-02-03 12:00:00,8345.0,1013.8,32.89,13.29
2022-02-03 13:00:00,8305.0,583.0,32.25,14.86
2022-02-03 14:00:00,7853.0,1044.6,28.37,15.79
2022-02-03 15:00:00,7070.0,833.97,21.83,16.04
2022-02-03 16:00:00,5417.0,595.79,13.33,15.68
2022-02-03 17:00:00,2774.0,9.34,3.49,14.15
2022-02-03 18:00:00,595.0,50.022000000000006,3.760666666666667,12.01
2022-02-03 19:00:00,170.0,90.70400000000001,4.031333333333333,10.24
2022-02-03 20:00:00,168.0,131.386,4.3020000000000005,8.6
2022-02-03 21:00:00,96.0,172.068,4.572666666666667,7.9
2022-02-03 22:00:00,41.0,212.75000000000003,4.843333333333334,7.31
2022-02-03 23:00:00,37.0,253.43200000000002,5.114,7.36
2022-02-04 00:00:00,35.0,253.43200000000002,5.114,7.37
2022-02-04 01:00:00,35.0,253.43200000000002,5.114,7.0
2022-02-04 02:00:00,35.0,253.43200000000002,5.114,6.62
2022-02-04 03:00:00,35.0,253.43200000000002,5.114,6.3
2022-02-04 04:00:00,35.0,253.43200000000002,5.114,6.08
2022-02-04 05:00:00,35.0,253.43200000000002,5.114,5.97
2022-02-04 06:00:00,35.0,253.43200000000002,5.114,5.77
2022-02-04 07:00:00,35.0,253.43200000000002,5.114,4.03
2022-02-04 08:00:00,239.0,619.57,7.55,3.42
2022-02-04 09:00:00,1614.0,849.26,16.97,5.19
2022-02-04 10:00:00,3603.0,1019.68,24.83,8.36
2022-02-04 11:00:00,5087.0,959.02,30.47,10.42
2022-02-04 12:00:00,5689.0,319.0,33.19,12.28
2022-02-04 13:00:00,5406.0,1000.27,32.55,13.59
2022-02-04 14:00:00,4737.0,677.66,28.66,14.45
2022-02-04 15:00:00,3569.0,668.64,22.09,14.62
2022-02-04 16:00:00,2311.0,702.59,13.57,14.39
2022-02-04 17:00:00,1074.0,27.23,3.72,13.36
2022-02-04 18:00:00,144.0,68.71533333333333,3.988666666666667,11.66
2022-02-04 19:00:00,38.0,110.20066666666666,4.257333333333333,11.62
2022-02-04 20:00:00,36.0,151.68599999999998,4.526,11.03
2022-02-04 21:00:00,36.0,193.1713333333333,4.794666666666666,10.06
2022-02-04 22:00:00,35.0,234.65666666666664,5.0633333333333335,8.49
2022-02-04 23:00:00,35.0,276.142,5.332,7.36
2022-02-05 00:00:00,35.0,276.142,5.332,5.91
2022-02-05 01:00:00,36.0,276.142,5.332,4.48
2022-02-05 02:00:00,35.0,276.142,5.332,4.14
2022-02-05 03:00:00,35.0,276.142,5.332,4.07
2022-02-05 04:00:00,36.0,276.142,5.332,4.27
2022-02-05 05:00:00,35.0,276.142,5.332,4.51
2022-02-05 06:00:00,35.0,276.142,5.332,4.77
2022-02-05 07:00:00,34.0,276.142,5.332,4.33
2022-02-05 08:00:00,160.0,649.51,7.75,4.42
2022-02-05 09:00:00,1609.0,829.53,17.19,6.38
2022-02-05 10:00:00,4101.0,981.52,25.08,8.66
2022-02-05 11:00:00,5830.0,1073.92,30.75,10.17
2022-02-05 12:00:00,6503.0,1050.38,33.49,11.13
2022-02-05 13:00:00,7212.0,1030.3,32.85,12.09
2022-02-05 14:00:00,7131.0,1021.73,28.95,12.66
2022-02-05 15:00:00,6646.0,713.79,22.36,12.49
2022-02-05 16:00:00,5838.0,760.17,13.82,11.81
2022-02-05 17:00:00,3358.0,46.66,3.95,11.04
2022-02-05 18:00:00,656.0,90.866,4.217333333333333,9.55
2022-02-05 19:00:00,91.0,135.072,4.484666666666667,9.33
2022-02-05 20:00:00,66.0,179.278,4.752,8.53
2022-02-05 21:00:00,65.0,223.484,5.019333333333334,8.08
2022-02-05 22:00:00,39.0,267.69,5.286666666666667,7.43
2022-02-05 23:00:00,38.0,311.89599999999996,5.554,6.51
2022-02-06 00:00:00,37.0,311.89599999999996,5.554,5.48
2022-02-06 01:00:00,36.0,311.89599999999996,5.554,4.5
2022-02-06 02:00:00,35.0,311.89599999999996,5.554,3.68
2022-02-06 03:00:00,35.0,311.89599999999996,5.554,2.93
2022-02-06 04:00:00,35.0,311.89599999999996,5.554,2.32
2022-02-06 05:00:00,35.0,311.89599999999996,5.554,1.63
2022-02-06 06:00:00,35.0,311.89599999999996,5.554,1.05
2022-02-06 07:00:00,35.0,311.89599999999996,5.554,0.36
2022-02-06 08:00:00,272.0,709.75,7.96,0.44
2022-02-06 09:00:00,2790.0,933.38,17.42,3.74
2022-02-06 10:00:00,5822.0,1029.28,25.34,6.97
